timestamp,EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,BatteryLevel,Counter,ValidationIndicator
1690535478867,4.04826,0.721582,11.359011,11.218744,12.441116,18.960168,14.503903,10.375711,0.025,0.959,-0.218,0.02,0.022,1.261,93.317,208553,1
1690535478871,9.040372,6.879931,14.065334,12.983651,13.543951,18.174909,7.624091,11.395654,0.021,0.958,-0.217,0.05,0.03,1.287,93.317,208554,1
1690535478875,12.27699,13.033048,19.396346,14.824735,14.889366,13.757973,10.789402,7.319674,0.022,0.958,-0.216,0.106,0.109,1.281,93.317,208555,1
1690535478879,15.442517,14.7939,22.624705,14.185977,16.404442,7.04785,4.528363,-3.934689,0.025,0.958,-0.218,0.165,0.034,1.229,93.317,208556,1
1690535478883,17.768469,15.769192,19.581715,15.317168,12.466698,5.69272,1.239359,-5.211747,0.019,0.958,-0.216,0.128,0.158,1.26,93.317,208557,1
1690535478887,22.529494,18.780796,17.480688,12.560532,10.30114,-0.483682,-2.321066,-8.803785,0.022,0.959,-0.216,0.176,0.096,1.202,93.317,208558,1
1690535478891,21.821512,17.595693,14.271694,10.522719,6.481979,-3.295308,-9.840323,-14.223697,0.028,0.96,-0.217,0.119,0.082,1.387,93.317,208559,1
1690535478895,22.086969,17.641217,12.058496,7.002043,0.927137,-8.555158,-12.988727,-16.618203,0.019,0.961,-0.218,0.045,0.041,1.241,93.317,208560,1
1690535478899,20.807794,12.600276,8.646295,2.278459,-2.631587,-11.568213,-13.719783,-16.625952,0.021,0.958,-0.215,0.096,0.118,1.217,93.317,208561,1
1690535478903,18.859689,15.167846,3.757654,-0.16272,-10.3634,-15.797158,-21.828718,-18.98325,0.023,0.958,-0.216,0.128,0.09,1.231,93.317,208562,1
1690535478907,20.12663,9.890809,-1.385611,-4.785231,-14.16095,-15.178542,-21.438382,-16.698025,0.02,0.958,-0.217,0.103,0.041,1.322,93.317,208563,1
1690535478911,17.514719,8.299422,-5.326035,-6.080577,-13.51961,-19.627737,-20.544928,-18.73982,0.023,0.958,-0.216,0.04,0.164,1.283,93.317,208564,1
1690535478915,9.554784,2.601008,-4.393111,-11.294746,-14.702173,-17.300951,-18.661814,-13.488166,0.023,0.958,-0.216,0.02,0.05,1.292,93.317,208565,1
1690535478919,7.632691,-3.603418,-8.118648,-17.896486,-18.185717,-19.894023,-19.45974,-11.603446,0.021,0.959,-0.217,0.157,0.088,1.239,93.317,208566,1
1690535478923,2.183608,-9.633516,-14.319496,-16.151431,-14.534708,-17.611712,-12.632533,-4.892166,0.023,0.959,-0.217,0.123,0.04,1.212,93.317,208567,1
1690535478927,-3.929907,-13.019164,-13.05691,-17.454113,-14.222345,-15.912064,-6.3278,1.563682,0.023,0.959,-0.216,0.111,0.11,1.228,93.317,208568,1
1690535478931,-8.824183,-20.047213,-17.719749,-16.029382,-13.102567,-10.113497,-5.781741,4.930037,0.02,0.958,-0.217,0.091,0.134,1.164,93.317,208569,1
1690535478935,-10.486726,-17.979734,-17.054636,-16.658131,-7.712244,-1.656181,0.26333,5.794249,0.019,0.96,-0.219,0.107,0.049,1.291,93.317,208570,1
1690535478939,-15.752087,-19.221118,-14.959814,-16.037883,-4.80025,-4.177463,4.206838,10.183087,0.02,0.959,-0.216,0.082,0.078,1.234,93.317,208571,1
1690535478943,-14.859091,-18.575951,-16.750473,-13.632524,2.142156,-0.680412,7.510601,14.325435,0.022,0.958,-0.216,0.098,0.091,1.26,93.317,208572,1
1690535478947,-12.084198,-19.002885,-10.430084,-10.140696,6.847858,5.441605,10.700036,16.489598,0.021,0.96,-0.216,0.055,0.264,1.283,93.317,208573,1
1690535478951,-17.729311,-21.533746,-5.928559,-9.458792,9.667417,5.255784,16.39349,16.683811,0.022,0.958,-0.218,0.107,0.076,1.197,93.317,208574,1
1690535478955,-17.181927,-13.303362,-6.391708,-2.490877,11.65234,10.69462,15.887158,16.528524,0.025,0.96,-0.218,0.108,0.084,1.315,93.317,208575,1
1690535478959,-15.301834,-11.895282,0.439055,1.300551,19.33307,12.14713,16.508067,16.074762,0.022,0.959,-0.218,0.145,0.092,1.285,93.317,208576,1
1690535478963,-6.930783,-5.746099,6.585601,9.068768,20.642954,16.618075,17.771439,13.223583,0.022,0.959,-0.217,0.052,0.148,1.319,93.317,208577,1
1690535478967,-5.344852,1.211521,7.511486,12.622376,20.768321,16.266588,20.591221,12.37686,0.02,0.96,-0.218,0.033,-0.007,1.35,93.317,208578,1
1690535478971,-2.780693,2.558808,10.124585,14.683674,21.193138,13.405937,18.483213,7.375233,0.022,0.958,-0.218,0.104,0.043,1.29,93.317,208579,1
1690535478975,2.280887,7.88603,14.461819,13.214684,22.203824,10.41634,10.447914,4.599386,0.02,0.959,-0.216,0.132,-0.034,1.215,93.317,208580,1
1690535478979,6.985352,11.132703,16.390916,16.487092,17.399356,8.028354,4.979269,-0.706577,0.021,0.958,-0.216,0.148,0.026,1.285,93.317,208581,1
1690535478983,11.320855,16.441088,17.241296,16.415772,16.55104,4.184054,0.950638,-8.211613,0.022,0.958,-0.217,0.052,0.07,1.304,93.317,208582,1
1690535478987,14.31057,17.323691,19.730222,12.862694,13.818629,0.204292,0.285357,-13.585945,0.02,0.958,-0.217,0.122,0.092,1.286,93.317,208583,1
1690535478991,14.6942,20.30521,17.727927,8.489353,6.412784,-5.990495,-3.146365,-16.114434,0.02,0.96,-0.217,0.096,0.083,1.354,93.317,208584,1
1690535478995,17.49223,16.564849,14.706016,6.261697,3.367144,-10.692943,-9.120344,-17.232148,0.023,0.959,-0.218,0.052,0.095,1.305,93.317,208585,1
1690535478999,16.000794,18.337319,9.766753,6.121757,1.899235,-15.8462,-11.569406,-17.689108,0.02,0.958,-0.216,0.205,0.093,1.3,93.317,208586,1
1690535479003,14.829556,15.957803,10.693596,2.283063,-1.065716,-17.898367,-12.10819,-21.699205,0.023,0.959,-0.218,0.041,0.076,1.256,93.317,208587,1
1690535479007,12.026468,10.835483,3.667615,-1.774192,-7.257911,-17.20226,-15.509416,-18.082699,0.02,0.958,-0.218,0.071,0.179,1.352,93.317,208588,1
1690535479011,9.831974,8.726747,1.165554,-7.468599,-10.335661,-19.279185,-12.902677,-15.218567,0.023,0.958,-0.217,0.087,0.007,1.263,93.317,208589,1
1690535479015,5.978587,3.540159,-3.389011,-11.612841,-10.758285,-23.753448,-13.099354,-12.90487,0.02,0.958,-0.218,0.108,0.088,1.373,93.317,208590,1
1690535479019,5.807613,-2.296419,-9.839951,-17.769116,-15.516057,-20.646391,-12.403164,-12.235495,0.023,0.959,-0.216,0.113,0.041,1.302,93.317,208591,1
1690535479023,0.542869,-3.727566,-11.381457,-16.927556,-16.307633,-17.530821,-7.962043,-6.197524,0.021,0.959,-0.216,0.141,0.082,1.242,93.317,208592,1
1690535479027,-7.499143,-8.299113,-17.850252,-18.190997,-12.681629,-19.059526,-4.322914,0.341049,0.021,0.959,-0.217,0.041,0.051,1.317,93.317,208593,1
1690535479031,-7.343051,-12.937231,-20.104168,-16.550011,-9.857388,-15.112999,0.813604,5.401309,0.019,0.958,-0.217,0.155,0.097,1.284,93.317,208594,1
1690535479035,-12.105,-13.743725,-19.908914,-17.081809,-10.563335,-9.609427,5.201976,7.197017,0.024,0.96,-0.216,0.185,0.065,1.376,93.317,208595,1
1690535479039,-16.619112,-16.647905,-16.02643,-11.236996,-9.767768,-4.099626,10.587776,10.659168,0.022,0.958,-0.215,0.097,0.067,1.289,93.317,208596,1
1690535479043,-14.162027,-17.306487,-15.544053,-8.045542,-2.584305,-1.647959,10.756524,13.967414,0.023,0.961,-0.216,0.117,0.061,1.245,93.317,208597,1
1690535479047,-19.045056,-13.823291,-10.280203,-3.029218,1.010809,3.095157,14.678718,15.803777,0.023,0.959,-0.216,0.292,0.124,1.297,93.317,208598,1
1690535479051,-18.665173,-17.006706,-4.30759,3.087643,4.48471,8.824868,17.478117,25.383317,0.019,0.958,-0.217,0.068,0.109,1.331,93.317,208599,1
1690535479055,-16.985887,-11.913847,-7.647397,7.658257,10.907895,12.711064,20.878338,22.795372,0.019,0.959,-0.218,0.055,0.089,1.351,93.317,208600,1
1690535479059,-14.333725,-8.764723,-1.409632,8.965961,11.925173,15.570914,22.396547,18.758679,0.026,0.957,-0.216,0.131,0.099,1.364,93.317,208601,1
1690535479063,-10.006379,-6.98046,3.713323,15.412065,14.079607,15.810557,21.259056,18.814612,0.021,0.96,-0.217,0.085,0.044,1.175,93.317,208602,1
1690535479067,-6.275951,1.537804,10.206102,21.976856,16.707326,15.65535,20.826545,15.368438,0.021,0.958,-0.218,0.125,0.069,1.18,93.317,208603,1
1690535479071,-1.464447,5.556038,13.270379,22.882722,13.99534,13.712124,16.008101,9.553003,0.023,0.959,-0.218,0.116,0.026,1.415,93.317,208604,1
1690535479075,2.829891,10.378728,15.750902,21.35385,16.090952,7.492105,12.600483,4.425809,0.019,0.958,-0.217,0.098,0.144,1.214,93.317,208605,1
1690535479079,8.300681,14.654918,15.618333,24.239025,11.563056,9.21881,9.016332,0.655049,0.018,0.959,-0.217,0.193,0.112,1.311,93.317,208606,1
1690535479083,5.607722,15.850254,17.065241,21.308579,10.980167,7.930576,2.390906,-1.627793,0.026,0.958,-0.217,0.092,0.168,1.242,93.317,208607,1
1690535479087,11.121312,16.696439,16.119278,21.691831,9.154123,7.611501,-4.752467,-7.037663,0.022,0.96,-0.216,0.161,0.062,1.349,93.317,208608,1
1690535479091,13.796255,15.865229,13.714341,20.55002,5.473222,1.298348,-8.320735,-12.436078,0.021,0.958,-0.218,0.077,0.043,1.318,93.317,208609,1
1690535479095,15.303983,17.308542,13.2273,17.88183,-0.772608,-4.923099,-11.788383,-11.974954,0.02,0.96,-0.216,0.112,0.074,1.38,93.317,208610,1
1690535479099,15.522652,14.717869,14.154386,11.383287,-4.69063,-8.6721,-12.59465,-15.890899,0.021,0.959,-0.216,0.115,0.045,1.302,93.317,208611,1
1690535479103,12.681418,15.125883,6.123249,9.637981,-7.876647,-12.762202,-17.292271,-16.341493,0.024,0.959,-0.216,0.119,0.057,1.267,93.317,208612,1
1690535479107,10.4602,11.387782,4.966072,0.99656,-10.983174,-16.697762,-19.131287,-19.456557,0.023,0.958,-0.216,0.137,0.042,1.31,93.317,208613,1
1690535479111,8.420019,8.419286,-1.031529,-1.593652,-12.423907,-15.407621,-17.054028,-16.286348,0.019,0.959,-0.217,0.186,0.052,1.311,93.317,208614,1
1690535479115,10.043027,-1.601442,-7.143344,-6.418637,-15.097132,-16.180267,-19.0937,-15.43495,0.021,0.957,-0.215,0.161,-0.041,1.387,93.317,208615,1
1690535479119,2.845558,-5.213831,-8.903768,-9.527029,-18.696863,-17.788636,-15.591626,-8.709836,0.021,0.959,-0.218,0.098,0.084,1.276,93.317,208616,1
1690535479123,-5.117427,-5.965037,-12.958641,-6.928425,-16.275874,-15.323191,-14.41639,-3.794946,0.022,0.959,-0.217,0.194,0.166,1.395,93.317,208617,1
1690535479127,-8.152601,-10.785575,-16.711042,-13.562206,-18.780475,-14.624579,-7.946462,-4.010066,0.023,0.958,-0.217,0.157,0.174,1.384,93.317,208618,1
1690535479131,-12.4138,-17.601879,-19.448452,-10.732688,-17.651991,-12.717719,-4.434986,6.418024,0.022,0.958,-0.218,0.12,0.147,1.231,93.317,208619,1
1690535479135,-16.347325,-12.572131,-17.435234,-12.294255,-12.355697,-6.509719,1.141747,6.459479,0.022,0.958,-0.218,0.068,0.102,1.322,93.317,208620,1
1690535479139,-16.264568,-21.431522,-14.782683,-7.582925,-12.773201,-0.968865,5.699392,10.386124,0.023,0.958,-0.218,0.174,0.136,1.3,93.317,208621,1
1690535479143,-16.327435,-19.792971,-15.578095,-5.501464,-4.656612,0.599699,8.247967,12.502644,0.021,0.957,-0.218,0.185,0.051,1.288,93.317,208622,1
1690535479147,-17.271416,-16.432511,-8.871138,2.040665,-2.29688,7.909907,9.412877,12.381112,0.022,0.957,-0.217,0.07,0.136,1.319,93.317,208623,1
1690535479151,-16.331456,-17.231875,-5.447265,3.549149,3.679843,12.159274,14.481909,12.894813,0.023,0.959,-0.217,0.211,-0.006,1.326,93.317,208624,1
1690535479155,-16.594289,-14.131195,-3.806558,5.984552,6.728191,14.642585,12.674475,14.36926,0.021,0.959,-0.217,0.189,0.214,1.275,93.317,208625,1
1690535479159,-13.373833,-14.065424,2.398291,9.519323,8.647661,17.463704,15.264147,15.186102,0.021,0.958,-0.217,0.055,0.093,1.315,93.317,208626,1
1690535479163,-10.664191,-8.498897,2.970993,15.877803,9.522545,21.400407,13.945585,12.422727,0.021,0.959,-0.216,0.088,0.147,1.331,93.317,208627,1
1690535479167,-10.003308,-5.216177,8.050982,12.411811,13.939153,21.582333,12.03526,13.074514,0.023,0.959,-0.217,0.19,0.14,1.366,93.317,208628,1
1690535479171,0.164721,2.180839,10.059792,20.922905,13.867723,19.375249,11.858843,7.525029,0.021,0.959,-0.218,0.213,0.129,1.373,93.317,208629,1
1690535479175,0.740869,5.929707,13.435507,23.992453,13.16308,18.369068,6.731216,1.956583,0.02,0.958,-0.216,0.142,0.06,1.261,93.317,208630,1
1690535479179,8.259696,6.466457,14.787834,19.537499,16.034459,18.276125,5.406683,-3.697513,0.022,0.956,-0.217,0.211,0.1,1.337,93.317,208631,1
1690535479183,10.923486,13.860613,17.222954,23.34375,12.13054,12.368583,-0.238194,-8.607336,0.021,0.96,-0.218,0.141,0.107,1.332,93.317,208632,1
1690535479187,9.149934,15.654151,17.69269,19.313011,7.202956,6.063679,-3.519236,-10.738234,0.024,0.958,-0.216,0.197,0.162,1.379,93.316,208633,1
1690535479191,13.80985,15.608917,14.227959,20.414643,8.314064,5.507728,-6.712153,-12.025114,0.023,0.959,-0.217,0.134,0.106,1.307,93.316,208634,1
1690535479195,14.802987,19.680609,10.545131,14.545351,4.894379,0.580688,-13.500812,-12.586413,0.022,0.959,-0.217,0.116,0.189,1.299,93.316,208635,1
1690535479199,15.41917,13.80398,9.0258,8.945861,-0.361292,-6.012759,-14.288835,-17.364041,0.022,0.957,-0.218,0.171,0.06,1.281,93.316,208636,1
1690535479203,9.670159,12.795045,7.33273,3.350656,-2.694595,-8.18629,-22.971606,-18.485671,0.021,0.957,-0.218,0.169,0.101,1.334,93.316,208637,1
1690535479207,9.046575,11.017469,2.047905,-0.822984,-6.204272,-8.916618,-18.687672,-20.484585,0.019,0.96,-0.218,0.168,0.175,1.312,93.316,208638,1
1690535479211,4.591056,5.629983,0.431456,-6.278916,-9.24304,-16.047391,-21.749206,-16.333368,0.021,0.957,-0.217,0.082,0.156,1.335,93.316,208639,1
1690535479215,5.556804,2.291534,-10.224611,-8.519395,-15.01818,-11.796897,-17.155669,-14.472788,0.021,0.96,-0.215,0.09,0.1,1.232,93.316,208640,1
1690535479219,-0.98095,-1.092559,-8.816764,-9.565479,-9.459865,-11.430146,-19.013845,-12.503739,0.024,0.958,-0.217,0.21,0.076,1.342,93.316,208641,1
1690535479223,-3.598661,-5.44575,-12.710416,-17.215082,-14.15236,-13.794216,-17.771464,-5.649842,0.02,0.959,-0.218,0.185,0.037,1.373,93.316,208642,1
1690535479227,-10.413961,-9.45852,-10.66237,-12.552412,-13.679941,-10.677607,-14.145751,0.711862,0.022,0.958,-0.217,0.104,0.061,1.329,93.316,208643,1
1690535479231,-11.555514,-16.329679,-15.705337,-12.42499,-11.6671,-6.819032,-8.553969,4.171862,0.022,0.955,-0.216,0.11,0.058,1.38,93.316,208644,1
1690535479235,-17.600106,-15.306111,-19.165939,-12.915465,-6.024828,-5.143906,-5.20249,8.818355,0.019,0.958,-0.217,0.249,0.203,1.47,93.316,208645,1
1690535479239,-20.252817,-16.5146,-19.098153,-10.981693,-2.394855,0.683815,4.378014,12.779683,0.018,0.956,-0.218,0.065,0.071,1.36,93.316,208646,1
1690535479243,-19.074003,-16.297199,-18.495931,-6.551446,-3.361621,3.367081,6.992619,14.798039,0.021,0.958,-0.216,0.166,0.171,1.297,93.316,208647,1
1690535479247,-24.636312,-13.401962,-15.328424,-6.394003,7.827796,6.35974,7.882758,19.204673,0.017,0.957,-0.217,0.103,0.06,1.311,93.316,208648,1
1690535479251,-23.32432,-9.697527,-11.01312,-4.744813,7.165343,11.735942,12.823514,20.001995,0.024,0.96,-0.216,0.135,-0.001,1.309,93.316,208649,1
1690535479255,-20.928591,-10.352532,-8.745553,-1.433542,13.599736,15.580006,13.32799,19.255726,0.021,0.957,-0.217,0.101,0.136,1.366,93.316,208650,1
1690535479259,-18.885555,-6.978361,-3.597578,0.839727,22.396932,18.847617,14.961232,20.123158,0.02,0.959,-0.218,0.24,0.056,1.275,93.316,208651,1
1690535479263,-20.073653,-4.580937,5.411517,6.793318,21.39759,22.462219,15.03948,13.90697,0.022,0.959,-0.217,0.088,0.042,1.343,93.316,208652,1
1690535479267,-9.503356,-1.358116,6.330242,8.51806,23.175132,17.922954,14.08537,13.032434,0.022,0.959,-0.216,0.202,0.008,1.348,93.316,208653,1
1690535479271,-10.079292,6.995233,14.704387,10.284578,25.06059,21.604185,9.341069,8.147279,0.024,0.958,-0.218,0.248,0.132,1.327,93.316,208654,1
1690535479275,-7.365336,7.795021,18.428744,9.958418,27.413751,21.637643,9.060106,2.107206,0.023,0.958,-0.218,0.172,0.09,1.342,93.316,208655,1
1690535479279,-0.114147,11.815335,19.15991,11.076605,23.820728,13.915243,10.3671,1.802209,0.02,0.961,-0.218,0.122,0.116,1.284,93.316,208656,1
1690535479283,4.157778,16.794786,21.7045,13.347355,23.046264,11.863879,2.597035,-4.196025,0.022,0.959,-0.218,0.078,0.143,1.382,93.316,208657,1
1690535479287,7.102601,17.121182,15.399317,9.646724,22.319481,6.264901,0.031961,-5.693251,0.023,0.957,-0.217,0.239,0.137,1.393,93.316,208658,1
1690535479291,7.889707,24.364717,15.070464,7.793572,14.046344,3.077142,-6.898058,-7.732921,0.025,0.958,-0.216,0.191,0.1,1.422,93.316,208659,1
1690535479295,8.162972,19.522974,12.231495,0.545622,10.834309,-1.693482,-9.944388,-12.471275,0.019,0.957,-0.216,0.214,0.129,1.393,93.316,208660,1
1690535479299,7.446836,17.177532,9.408309,-4.271066,4.340491,-5.227578,-10.526177,-16.640923,0.024,0.959,-0.215,0.172,0.018,1.308,93.316,208661,1
1690535479303,9.565896,14.365207,6.698646,-9.061837,0.094029,-10.191893,-18.29426,-17.672634,0.021,0.958,-0.216,0.216,0.13,1.377,93.316,208662,1
1690535479307,6.832792,9.792869,0.340823,-12.538308,-3.687537,-13.272379,-17.201508,-16.728276,0.026,0.958,-0.217,0.214,0.082,1.394,93.316,208663,1
1690535479311,7.755138,10.340829,-3.46084,-14.215412,-10.039628,-16.488481,-14.365403,-11.684657,0.022,0.96,-0.215,0.2,0.064,1.327,93.316,208664,1
1690535479315,2.520394,3.910756,-4.406097,-19.391143,-10.03042,-17.003693,-14.670156,-8.629666,0.023,0.957,-0.218,0.148,0.129,1.441,93.316,208665,1
1690535479319,-3.406589,-1.422519,-5.059328,-22.620924,-13.657034,-17.790059,-9.804528,-9.275619,0.024,0.957,-0.217,0.264,0.077,1.307,93.316,208666,1
1690535479323,-8.240292,-6.375844,-12.876118,-24.3783,-8.753682,-13.809138,-9.256159,-0.270612,0.021,0.957,-0.217,0.249,0.132,1.355,93.316,208667,1
1690535479327,-9.642641,-8.70898,-17.11097,-24.770434,-11.817111,-11.297534,-6.180986,-0.521265,0.021,0.957,-0.217,0.216,0.087,1.315,93.316,208668,1
1690535479331,-12.774001,-11.723818,-13.672428,-27.484723,-11.424301,-8.652812,-0.847898,4.149222,0.023,0.96,-0.216,0.127,0.093,1.32,93.316,208669,1
1690535479335,-13.314631,-13.638957,-18.511958,-23.557973,-6.137934,-4.926569,4.289707,13.857357,0.02,0.957,-0.22,0.225,0.137,1.341,93.316,208670,1
1690535479339,-15.556784,-22.803947,-14.561719,-24.234372,-8.004194,0.422426,9.869146,14.179348,0.023,0.958,-0.218,0.191,0.159,1.319,93.316,208671,1
1690535479343,-19.875855,-20.940814,-14.946656,-21.450236,-2.226537,4.106984,14.827532,14.221674,0.023,0.958,-0.218,0.249,0.052,1.426,93.316,208672,1
1690535479347,-18.125041,-19.22905,-15.75515,-13.615097,2.419148,6.825523,18.554229,17.507124,0.019,0.959,-0.217,0.178,0.181,1.421,93.316,208673,1
1690535479351,-17.928049,-14.948266,-11.100537,-8.647674,4.483774,7.805802,19.498541,13.444635,0.023,0.958,-0.216,0.258,0.069,1.465,93.316,208674,1
1690535479355,-19.893492,-15.400842,-3.824904,-7.835288,15.327919,14.924283,23.102848,16.097441,0.02,0.957,-0.217,0.091,0.135,1.44,93.316,208675,1
1690535479359,-15.89191,-9.932162,-3.097141,-2.01969,13.006828,13.308844,20.689907,15.493353,0.022,0.957,-0.217,0.275,0.074,1.385,93.316,208676,1
1690535479363,-13.113548,-8.367604,4.140551,1.611314,17.772942,20.462841,20.948542,11.378555,0.019,0.958,-0.216,0.318,0.075,1.343,93.316,208677,1
1690535479367,-6.338257,0.851461,10.713971,7.752718,17.264159,19.606227,21.220523,7.005093,0.024,0.958,-0.217,0.22,0.099,1.352,93.316,208678,1
1690535479371,-5.636487,1.900113,9.519604,6.830057,18.865023,17.322555,15.005584,5.123624,0.018,0.958,-0.218,0.196,0.173,1.406,93.316,208679,1
1690535479375,0.911356,7.95967,15.215554,11.440618,16.486708,15.099378,11.951147,2.260497,0.024,0.958,-0.217,0.2,0.101,1.342,93.316,208680,1
1690535479379,5.91196,11.63107,16.4061,14.067246,18.967052,8.164018,5.577537,-8.217356,0.02,0.956,-0.217,0.108,0.087,1.4,93.316,208681,1
1690535479383,8.343373,13.882053,13.785228,13.145951,15.710327,4.940822,5.443605,-11.201083,0.022,0.959,-0.216,0.205,0.06,1.352,93.316,208682,1
1690535479387,13.922058,15.821677,15.404435,8.909513,10.536638,1.119982,0.863991,-13.632363,0.025,0.96,-0.217,0.23,0.165,1.437,93.316,208683,1
1690535479391,16.55358,12.890709,16.478174,5.952812,7.145357,1.06937,-5.418909,-16.677478,0.023,0.958,-0.219,0.203,0.17,1.285,93.316,208684,1
1690535479395,15.52393,14.196071,14.312844,5.859251,0.146796,-6.308604,-12.547266,-16.883012,0.022,0.959,-0.217,0.182,0.053,1.356,93.316,208685,1
1690535479399,18.836776,16.686021,9.757291,-0.768416,-4.879858,-11.175078,-16.253573,-19.122457,0.021,0.96,-0.218,0.246,0.127,1.3,93.316,208686,1
1690535479403,18.328575,9.924357,7.096204,-4.939191,-8.830852,-14.698378,-14.380436,-18.739496,0.021,0.958,-0.217,0.284,0.155,1.395,93.316,208687,1
1690535479407,12.854511,6.453452,5.7721,-7.380455,-14.351646,-15.493679,-18.461367,-17.115399,0.021,0.959,-0.217,0.261,0.129,1.401,93.316,208688,1
1690535479411,11.918499,5.116441,-2.199456,-13.699078,-25.538248,-22.578974,-19.228563,-18.686391,0.023,0.958,-0.217,0.275,0.06,1.416,93.316,208689,1
1690535479415,7.62985,-0.258743,-2.2724,-15.573547,-25.017418,-24.715476,-12.240643,-15.986027,0.02,0.957,-0.218,0.242,0.098,1.358,93.316,208690,1
1690535479419,8.094181,-1.901783,-10.192492,-25.456842,-25.317282,-23.578884,-14.674746,-7.791155,0.023,0.958,-0.217,0.147,0.054,1.391,93.316,208691,1
1690535479423,1.280876,-11.106875,-10.129323,-20.608764,-24.708644,-21.735553,-13.24948,-5.617349,0.022,0.958,-0.217,0.185,0.209,1.372,93.316,208692,1
1690535479427,-0.757405,-10.691991,-12.940689,-27.682174,-27.993327,-19.232438,-7.36142,-0.583617,0.022,0.959,-0.217,0.215,0.034,1.344,93.316,208693,1
